           Unix Timestamp,               UTC_Date_&_Time,         Pacific Standard Time,       Battery,   Temperature,  Dissolved.Oxygen,  Dissolved Oxygen Saturation,             Q
                1662732360,           2022-09-09 14:06:00,           2022-09-09 07:06:00,      3.140000,     14.075000,          7.025000,                    68.277985,      0.883000
                1662732660,           2022-09-09 14:11:00,           2022-09-09 07:11:00,      3.140000,     14.041000,          7.044000,                    68.411600,      0.883000
                1662732960,           2022-09-09 14:16:00,           2022-09-09 07:16:00,      3.140000,     14.049000,          7.040000,                    68.384756,      0.883000
                1662733260,           2022-09-09 14:21:00,           2022-09-09 07:21:00,      3.140000,     14.006000,          7.063000,                    68.543441,      0.883000
                1662733560,           2022-09-09 14:26:00,           2022-09-09 07:26:00,      3.140000,     13.997000,          7.076000,                    68.656029,      0.883000
                1662733860,           2022-09-09 14:31:00,           2022-09-09 07:31:00,      3.140000,     13.980000,          7.107000,                    68.931065,      0.883000
                1662734160,           2022-09-09 14:36:00,           2022-09-09 07:36:00,      3.140000,     13.954000,          7.141000,                    69.221271,      0.883000
                1662734460,           2022-09-09 14:41:00,           2022-09-09 07:41:00,      3.140000,     13.954000,          7.160000,                    69.405448,      0.883000
                1662734760,           2022-09-09 14:46:00,           2022-09-09 07:46:00,      3.140000,     13.954000,          7.162000,                    69.424835,      0.883000
                1662735060,           2022-09-09 14:51:00,           2022-09-09 07:51:00,      3.140000,     13.945000,          7.180000,                    69.585550,      0.883000
                1662735360,           2022-09-09 14:56:00,           2022-09-09 07:56:00,      3.140000,     13.919000,          7.223000,                    69.962279,      0.883000
                1662735660,           2022-09-09 15:01:00,           2022-09-09 08:01:00,      3.140000,     13.919000,          7.267000,                    70.388465,      0.883000
                1662735960,           2022-09-09 15:06:00,           2022-09-09 08:06:00,      3.140000,     13.910000,          7.306000,                    70.752213,      0.883000
                1662736260,           2022-09-09 15:11:00,           2022-09-09 08:11:00,      3.140000,     13.910000,          7.341000,                    71.091158,      0.883000
                1662736560,           2022-09-09 15:16:00,           2022-09-09 08:16:00,      3.140000,     13.936000,          7.352000,                    71.238405,      0.883000
                1662736860,           2022-09-09 15:21:00,           2022-09-09 08:21:00,      3.140000,     13.945000,          7.389000,                    71.611090,      0.883000
                1662737160,           2022-09-09 15:26:00,           2022-09-09 08:26:00,      3.140000,     13.954000,          7.444000,                    72.158401,      0.883000
                1662737460,           2022-09-09 15:31:00,           2022-09-09 08:31:00,      3.140000,     13.954000,          7.474000,                    72.449206,      0.883000
                1662737760,           2022-09-09 15:36:00,           2022-09-09 08:36:00,      3.140000,     13.980000,          7.517000,                    72.907671,      0.883000
                1662738060,           2022-09-09 15:41:00,           2022-09-09 08:41:00,      3.140000,     13.980000,          7.545000,                    73.179244,      0.883000
                1662738360,           2022-09-09 15:46:00,           2022-09-09 08:46:00,      3.140000,     14.015000,          7.591000,                    73.682019,      0.883000
                1662738660,           2022-09-09 15:51:00,           2022-09-09 08:51:00,      3.140000,     14.032000,          7.605000,                    73.845464,      0.883000
                1662738960,           2022-09-09 15:56:00,           2022-09-09 08:56:00,      3.140000,     14.041000,          7.626000,                    74.064006,      0.883000
                1662739260,           2022-09-09 16:01:00,           2022-09-09 09:01:00,      3.140000,     14.058000,          7.654000,                    74.363679,      0.883000
                1662739560,           2022-09-09 16:06:00,           2022-09-09 09:06:00,      3.140000,     14.075000,          7.678000,                    74.624679,      0.883000
                1662739860,           2022-09-09 16:11:00,           2022-09-09 09:11:00,      3.140000,     14.110000,          7.697000,                    74.866781,      0.883000
                1662740160,           2022-09-09 16:16:00,           2022-09-09 09:16:00,      3.140000,     14.128000,          7.739000,                    75.305007,      0.883000
                1662740460,           2022-09-09 16:21:00,           2022-09-09 09:21:00,      3.140000,     14.154000,          7.798000,                    75.922347,      0.884000
                1662740760,           2022-09-09 16:26:00,           2022-09-09 09:26:00,      3.140000,     14.206000,          7.795000,                    75.979591,      0.883000
                1662741060,           2022-09-09 16:31:00,           2022-09-09 09:31:00,      3.140000,     14.249000,          7.822000,                    76.314519,      0.883000
                1662741360,           2022-09-09 16:36:00,           2022-09-09 09:36:00,      3.140000,     14.275000,          7.891000,                    77.031486,      0.884000
